Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
UBS,https://www.crunchbase.com/organization/ubs,"Corporate Venture Capital, Fund Of Funds, Investment Bank, Private Equity Firm, Venture Capital",129,37,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","UBS is a global financial services company that engages in wealth management, investment banking, asset management, and retail banking.",111,23,45,Active,1862-01-01,day,https://www.ubs.com,http://www.linkedin.com/company/ubs,"Asset Management, Banking, Commercial Lending, Financial Services, Impact Investing, Venture Capital, Wealth Management","Financial Services, Lending and Investments",,,10001+,"Convertible Note, Debt, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market, Venture",For Profit,Made Acquisitions,Public,454
Dawn Capital,https://www.crunchbase.com/organization/dawn-capital,Venture Capital,129,22,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Dawn Capital is an early-stage venture fund that focuses on investing in the enterprise software and FinTech sectors.,76,1,56,Active,2006-01-01,year,http://www.dawncapital.com,https://www.linkedin.com/company/dawn-capital,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Haakon Overli, Norman Fiore",11-50,Early Stage Venture,,,Private,"1,579"
Eight Capital,https://www.crunchbase.com/organization/eight-capital,Venture Capital,129,13,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),Eight Capital to invest in distressed and special situation opportunities in India.,126,11,8,Active,2005-01-01,year,http://www.eightcapital.com/,https://www.linkedin.com/company/eight-capital,"Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Vikram Chachra,1-10,"Late Stage Venture, Post-Ipo, Venture",,,Private,"17,388"
Musha Ventures,https://www.crunchbase.com/organization/musha-ventures,"Angel Group, Venture Capital",129,16,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Musha Ventures is an Africa-focused micro VC and angel fund.,116,1,3,Active,2011-01-01,year,http://www.mushaventures.com/,https://www.linkedin.com/company/5760365/,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Aadil Mamujee,1-10,"Early Stage Venture, Seed",,,Private,"20,232"
Pillar VC,https://www.crunchbase.com/organization/pillar-companies-2,Venture Capital,128,14,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","Pillar VC invests in seed-stage companies, supporting unstoppable founders with capital, connections, coaching, and peer support.",80,3,22,Active,2016-01-01,year,http://pillar.vc/,https://www.linkedin.com/company/pillar-vc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Ash Ashutosh, Jamie Goldstein, Russ Wilcox, Sarah Hodges, Yvonne Hao",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,699
Felix Capital,https://www.crunchbase.com/organization/felix-capital,Venture Capital,128,12,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Felix Capital is a venture fund that focuses on digital commerce, digital media, and information technology companies.",68,3,47,Active,2014-01-01,year,http://www.felixcap.com,https://www.linkedin.com/company/felix-capital,"Consulting, Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Abir Basak, Antoine Nussenbaum, Frederic Court",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"6,350"
R/GA Ventures,https://www.crunchbase.com/organization/r-ga-ventures,Corporate Venture Capital,128,23,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",R/GA Ventures is R/investment GA's arm that assists industry leaders in capitalizing on disruptive technologies.,119,1,2,Active,2013-08-01,day,https://ventures.rga.com,https://www.linkedin.com/company/rgaventures,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Nick Coronges,11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"10,213"
ParaFi Capital,https://www.crunchbase.com/organization/parafi-capital,"Hedge Fund, Private Equity Firm, Venture Capital",128,3,"Greenwich, Connecticut, United States","East Coast, New England, Northeastern US",ParaFi is an alternative asset management and technology firm operating liquid and venture strategies focused on the digital asset ecosystem,117,2,39,Active,2018-01-01,year,https://www.parafi.com,https://www.linkedin.com/company/paraficapital/,"Blockchain, Decentralized Finance (DeFi), Finance, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Benjamin Forman,11-50,,For Profit,,Private,"16,912"
Episode 1,https://www.crunchbase.com/organization/episode,Venture Capital,127,8,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Episode1 Ventures is a venture capital fund set up to invest in early-stage technology companies based in London, UK.",67,,51,Active,2013-01-01,year,http://www.episode1.com,http://www.linkedin.com/company/3242579,"Enterprise Software, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Software",3,"Adrian Lloyd, Damien Lane, Simon Murdoch",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",For Profit,,Private,531
BREEGA,https://www.crunchbase.com/organization/breega-capital,Venture Capital,127,16,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Backing bold founders from pre-Seed to Series A+ in Digital, Climate & Deep Tech across Europe & Africa. €700M AUM. Built by entrepreneurs.",93,,95,Active,2013-04-01,day,https://www.breega.com/,https://www.linkedin.com/company/breega,"FinTech, Impact Investing, InsurTech, Venture Capital","Financial Services, Lending and Investments",3,"Ben Marrel, Francois Paulus, Maximilien Bacot",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,906
Prosus Ventures,https://www.crunchbase.com/organization/prosus-ventures,Corporate Venture Capital,127,8,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Prosus Ventures is a venture investing arm of Prosus that invests in technology startups.,86,1,58,Active,2015-01-01,year,https://www.prosus.com/prosus-ventures,https://www.linkedin.com/company/prosusventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Bob van Dijk,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,416"
MassMutual Ventures,https://www.crunchbase.com/organization/massmutual-ventures,Corporate Venture Capital,127,17,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","MMV is a multi-stage, global venture capital firm investing in enterprise software, cybersecurity, financial technology, and digital health.",85,,39,Active,2014-07-01,day,http://www.massmutualventures.com/,https://www.linkedin.com/company/massmutual-ventures/,"Cyber Security, Enterprise Software, Finance, Financial Services, FinTech, Health Care, Venture Capital","Financial Services, Health Care, Information Technology, Lending and Investments, Privacy and Security, Software",,,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"1,477"
Galaxy Interactive,https://www.crunchbase.com/organization/galaxy-interactive,Venture Capital,127,7,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Galaxy Interactive is a venture capital firm focused on interactive content and technology companies.,98,,46,Active,2018-06-01,month,https://interactive.galaxy.com/,https://www.linkedin.com/company/galaxyinteractive,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Mike Novogratz, Sam Englebardt",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,567"
Credo Ventures,https://www.crunchbase.com/organization/credo-ventures,Venture Capital,127,17,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Credo Ventures is a venture capital company focused on early stage investments in Central and Eastern Europe.,78,1,48,Active,2009-03-02,day,http://www.credoventures.com,http://www.linkedin.com/company/credo-ventures,"Finance, Financial Services, Information Technology, Internet, Venture Capital","Financial Services, Information Technology, Internet Services, Lending and Investments",2,"Jan Habermann, Ondrej Bartos",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,845"
Expa,https://www.crunchbase.com/organization/expa,"Accelerator, Incubator, Venture Capital",127,14,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Expa is a venture studio and VC fund that supports early-stage startups through expertise, access, and funding.",86,,22,Active,2013-05-02,day,http://www.expa.com,http://www.linkedin.com/company/expa,"Consumer Software, Developer Tools, E-Commerce Platforms, Enterprise Software, FinTech","Commerce and Shopping, Financial Services, Internet Services, Software",1,Garrett Camp,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"10,075"
Portage Ventures,https://www.crunchbase.com/organization/portag3-ventures,Venture Capital,126,10,"Toronto, Ontario, Canada",Great Lakes,Portage Ventures is a global fintech-focused venture capital investor.,87,1,46,Active,2016-01-01,year,https://portageinvest.com/,https://www.linkedin.com/company/portagevc,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",3,"Adam Felesky, Juliette Souliman, Paul Desmarais III",51-100,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,063"
2048 Ventures,https://www.crunchbase.com/organization/2048-ventures,Venture Capital,126,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2048 Ventures is a thesis-driven venture capital firm.,84,,89,Active,2019-01-01,day,https://www.2048.vc,https://www.linkedin.com/company/2048vc/,"Artificial Intelligence (AI), B2B, Biotechnology, Health Care, Machine Learning, Robotics, SaaS, Venture Capital","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Financial Services, Hardware, Health Care, Lending and Investments, Other, Science and Engineering, Software",2,"Alex Iskold, Paul Sethi",1-10,"Early Stage Venture, Seed",,,Private,"3,059"
SGH CAPITAL,https://www.crunchbase.com/organization/sgh-capital,Venture Capital,126,32,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",SGH Capital operates as a platform of funds that supports technology driven companies.,113,2,5,Active,2014-01-01,day,https://www.sghcapital.com,https://www.linkedin.com/company/sgh-capital,"Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",1,Alexandre Azoulay,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"8,602"
SyndicateRoom,https://www.crunchbase.com/organization/syndicateroom,"Micro VC, Venture Capital",125,8,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",VC fund that builds diversified portfolios of 50+ startups by co‑investing with some of the UK’s best-performing angel investors.,110,1,11,Active,2013-09-21,day,http://www.syndicateroom.com,http://www.linkedin.com/company/syndicate-room,"FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Goncalo de Vasconcelos, Tom Britton",11-50,"Early Stage Venture, Seed",For Profit,,Private,"3,236"
LongHash Ventures,https://www.crunchbase.com/organization/longhash,"Accelerator, Venture Capital",124,3,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",LongHash Ventures is a global blockchain accelerator and VC fund.,114,,25,Active,2018-01-01,year,https://www.longhashventures.com,https://www.linkedin.com/company/longhashventures,"Financial Services, Information Technology, Internet","Financial Services, Information Technology, Internet Services",1,Emma Cui,11-50,"Early Stage Venture, Grant, Seed, Venture",,,Private,"2,681"
Kindred Ventures,https://www.crunchbase.com/organization/kindred-ventures-2,Venture Capital,124,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Kindred Ventures is a seed-stage venture capital fund that supports startup companies.,91,1,51,Active,2014-01-01,year,http://www.kindredventures.com,https://www.linkedin.com/company/kindredventures,"Cloud Infrastructure, Finance, Financial Services, Venture Capital","Financial Services, Hardware, Internet Services, Lending and Investments",1,Steve Jang,11-50,"Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"3,361"
