Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
FIRSTPICK,https://www.crunchbase.com/organization/firstpick,"Accelerator, Venture Capital",36,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",FIRSTPICK is a high-speed VC fund and an accelerator for tech startups in the Baltics,27,,16,Active,2022-11-10,day,https://firstpick.vc/,https://www.linkedin.com/company/firstpickvc,"Finance, Financial Services, Information Technology, Internet, Professional Services, Software, Web Development","Financial Services, Information Technology, Internet Services, Other, Software",,,1-10,"Early Stage Venture, Grant, Seed",,,Private,"19,314"
Macdoch Ventures,https://www.crunchbase.com/organization/macdoch-ventures,"Family Investment Office, Venture Capital",36,4,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",Our mission is to support Australia & New Zealand’s late seed stage founders.,27,1,6,Active,2011-01-01,year,https://macdochventures.com/,https://www.linkedin.com/company/macdoch-ventures,Venture Capital,"Financial Services, Lending and Investments",2,"Alasdair Macleod, Michael Robinson",1-10,"Early Stage Venture, Seed, Venture",,,Private,"19,324"
HighSage Ventures,https://www.crunchbase.com/organization/highsage-ventures,Venture Capital,36,2,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",HighSage is a venture capital firm funded by permanent capital and invests in public and private companies.,29,,4,Active,2019-01-01,year,https://highsage.com,https://www.linkedin.com/company/highsage-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Jonathon Jacobson,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"19,435"
SmartHub,https://www.crunchbase.com/organization/smarthub-2,Venture Capital,36,4,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",We invest in promising technology startups with global ambitions.,29,,1,Active,2015-01-01,year,http://smarthub.vc,https://www.linkedin.com/company/smarthub-investments/,"Financial Services, FinTech, Funding Platform, Venture Capital","Financial Services, Lending and Investments",2,"Bogdan Iarovoi, Olga Alekseeva",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"20,004"
GroundBreak Ventures,https://www.crunchbase.com/organization/groundbreak-ventures,Venture Capital,36,2,"Toronto, Ontario, Canada",Great Lakes,GroundBreak Ventures is a venture capital firm focused on early stage property technology and real estate technology investments.,24,,6,Active,2019-03-01,day,https://groundbreakventures.com/,https://www.linkedin.com/company/groundbreak-ventures/,"PropTech, Venture Capital","Financial Services, Lending and Investments, Real Estate",1,Sanders Lee,1-10,"Early Stage Venture, Seed",,,Private,"21,966"
Sente Ventures,https://www.crunchbase.com/organization/sente-advisory,"Corporate Venture Capital, Entrepreneurship Program, Venture Capital",36,1,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Sente is an international startup investment and innovation platform.,36,,4,Active,2008-01-01,year,http://sente.vc,https://www.linkedin.com/company/sente,"AgTech, Food and Beverage, Food Processing, Internet of Things, Logistics, Retail, Venture Capital","Agriculture and Farming, Commerce and Shopping, Financial Services, Food and Beverage, Internet Services, Lending and Investments, Transportation",1,Serhat Cicekoglu,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"22,219"
Silicon Gardens,https://www.crunchbase.com/organization/silicon-gardens,Venture Capital,36,2,"Ljubljana, Ljubljana Urban Commune, Slovenia","European Union (EU), Europe, Middle East, and Africa (EMEA)",The first and only founders for founders venture capital firm in the Adriatic region.,31,,9,Active,2019-11-01,month,http://www.silicongardens.com,https://www.linkedin.com/company/silicon-gardens/,,,1,Andraž Tori,1-10,"Early Stage Venture, Seed",,,Private,"22,619"
Digital Future,https://www.crunchbase.com/organization/digitalfuture,"Micro VC, Venture Capital",36,7,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",Digital Future is a Ukraine-born VC firm that invests at seed and early stage in international teams targeting global markets.,33,,17,Active,2014-07-09,day,http://digital-future.org/,https://www.linkedin.com/company/digitalfuture,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Alex Vitchenko,1-10,"Early Stage Venture, Non Equity Assistance, Seed",,,Private,"23,896"
Remote First Capital,https://www.crunchbase.com/organization/remote-first-capital,Venture Capital,36,3,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Investing in companies that improve remote work or that leverage global work in a unique way.,32,,3,Active,2019-01-01,year,https://www.remotefirstcapital.com/,https://www.linkedin.com/company/remote-first-capital/,,,1,Andreas Klinger,1-10,"Early Stage Venture, Seed",,,Private,"26,006"
Fourth Revolution Capital,https://www.crunchbase.com/organization/fourth-revolution-capital,Venture Capital,36,1,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",4RC is a venture capital firm investing and building exclusively in blockchain technology and digital assets.,35,,1,Active,2020-01-01,year,https://www.fourthrevolution.capital/,https://www.linkedin.com/company/fourth-revolution-capital/,"Cryptocurrency, Financial Services, FinTech, Metaverse, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Media and Entertainment, Payments, Software",2,"EJ Rogers, Keegan Selby",11-50,"Early Stage Venture, Seed, Venture",,,Private,"26,424"
Ten31,https://www.crunchbase.com/organization/ten31,Venture Capital,36,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Ten31 is a cryptocurrency investment platform that focuses solely on the bitcoin environment.,34,2,7,Active,2019-01-01,year,https://ten31.vc/,https://www.linkedin.com/company/ten31,,,2,"Grant Gilliam, Jonathan Kirkwood",1-10,Early Stage Venture,,,Private,"26,854"
Tet Ventures,https://www.crunchbase.com/organization/tet-ventures,"Micro VC, Venture Capital",36,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",One of the most active global food-tech VCs. We invest in teams and tech building a better food system.,34,,,Active,2020-09-01,month,https://www.tet.vc/,https://www.linkedin.com/company/tetvc,,,1,Neeraj Berry,1-10,"Early Stage Venture, Seed",,,Private,"26,860"
LeanSquare,https://www.crunchbase.com/organization/leansquare,Venture Capital,36,1,"Liège, Liege, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",New Economy Startups Investor & Accelerator,32,,13,Active,2014-02-12,day,http://www.leansquare.be/,https://www.linkedin.com/company/leansquare,"Music, Software, Sustainability","Media and Entertainment, Music and Audio, Software, Sustainability",,,1-10,"Debt, Late Stage Venture, Seed, Venture",,,Private,"27,674"
Aviva Ventures,https://www.crunchbase.com/organization/aviva-ventures,Venture Capital,36,4,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Aviva Ventures is a U.K.-based venture capital firm that invests in digital and new technology businesses.,23,,21,Active,2015-01-01,year,https://digital.aviva.com/,https://www.linkedin.com/company/aviva-plc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Ben Luckett,10001+,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"31,815"
HardGamma Ventures,https://www.crunchbase.com/organization/hardgamma-ventures,Venture Capital,36,4,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","HardGamma Ventures is a venture capital fund that invests in startups that focuses on computing, internet, biotechnology, and more.",36,,15,Active,2010-09-01,day,http://hardgamma.com,https://www.linkedin.com/company/home-pl/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Chris Kowalczyk,251-500,"Crowdfunding, Early Stage Venture, Seed",,,Private,"36,553"
Ahren Innovation Capital,https://www.crunchbase.com/organization/ahren-innovation-capital,Venture Capital,35,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Ahren Innovation Capital is an investment institution that supports early stage companies at the intersection of deep science and deep tech,23,3,14,Active,2017-01-01,day,http://www.ahreninnovationcapital.com/,https://www.linkedin.com/company/ahren-innovation-capital/,Venture Capital,"Financial Services, Lending and Investments",9,"Alice Newcombe-Ellis, Andy Parker, Gregory Winter, John Daugman, Martin Rees, Shankar Balasubramian, Steve Jackson, Venki Ramakrishnan, Zoubin Gharamani",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,553
LUMO labs,https://www.crunchbase.com/organization/lumo-labs,"Accelerator, Entrepreneurship Program, Incubator, Venture Capital",35,,"Eindhoven, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",LUMO Labs is an impact-driven multi-stage (pre-seed through series A) capital fund with a two-year growth program,30,,26,Active,2016-07-01,day,http://www.lumolabs.io,https://www.linkedin.com/company-beta/10821266/,"Business Development, Construction, Education, Health Care, Incubators, Real Estate, Software, Venture Capital","Education, Financial Services, Health Care, Lending and Investments, Professional Services, Real Estate, Software",3,"Andy Lürling, Jordie Geuyen, Sven Bakkes",11-50,"Early Stage Venture, Seed, Venture",,,Private,736
Nordstar,https://www.crunchbase.com/organization/nordstar,Venture Capital,35,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Nordstar partners with transformational companies seeking strategic and operational expertise, advice, and capital",29,,7,Active,2020-01-01,year,https://www.nordstar.com/,https://www.linkedin.com/company/nordstar/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Eugen Miropolski, Ole Ruch",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",For Profit,,Private,"2,398"
Luge Capital,https://www.crunchbase.com/organization/luge-capital,Venture Capital,35,,"Montréal, Quebec, Canada",,"Luge Capital is a fintech and insurtech focused venture capital fund, actively deploying at the early-stage across Canada and the U.S.",24,,14,Active,2018-04-01,month,https://www.luge.vc,https://www.linkedin.com/company/luge-capital,"Artificial Intelligence (AI), Financial Services, FinTech, InsurTech, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",2,"David Nault, Karim Gillani",1-10,"Early Stage Venture, Seed, Venture",,,Private,"2,676"
PT1,https://www.crunchbase.com/organization/proptech1-ventures,Venture Capital,35,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Transformative real asset technologies,24,,18,Active,2018-01-01,day,https://pt1.vc,https://www.linkedin.com/company/18632566/,"Commercial Real Estate, Construction, Energy Efficiency, Energy Storage, Infrastructure, Real Estate, Real Estate Investment, Venture Capital","Energy, Financial Services, Lending and Investments, Other, Real Estate, Sustainability",2,"Anja Rath, Nikolas Samios",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"2,686"
Auxxo,https://www.crunchbase.com/organization/auxxo,Venture Capital,35,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Auxxo co-invests in female founded companies in pre-seed and seed stages across Europe.,24,,,Active,2019-01-01,year,https://www.auxxo.de/,https://www.linkedin.com/company/auxxo/,"Business Development, Financial Services, Impact Investing, Women's","Community and Lifestyle, Financial Services, Lending and Investments, Professional Services",2,"Bettine Schmitz, Gesa Miczaika",1-10,"Early Stage Venture, Seed, Venture",,,Private,"4,419"
Marathon Venture Capital,https://www.crunchbase.com/organization/marathon-venture-capital,Venture Capital,35,4,"Athens, Attiki, Greece","European Union (EU), Europe, Middle East, and Africa (EMEA)",Marathon Venture Capital is a seed-stage venture capital firm that assists ambitious founders in developing technology companies.,21,,22,Active,2017-03-17,day,https://marathon.vc,https://www.linkedin.com/company/marathon-venture-capital/,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"George Tziralis, Panos Papadopoulos",1-10,"Early Stage Venture, Seed",,,Private,"5,466"
Companyon Ventures,https://www.crunchbase.com/organization/companyon-capital,Venture Capital,35,4,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Funding B2B software startups to an outsized Series A through scalable GTM execution.,24,,16,Active,2016-04-02,day,https://companyon.vc,https://www.linkedin.com/company/companyonvc/,"Financial Services, SaaS","Financial Services, Software",2,"Firas Raouf, Tom Lazay",1-10,"Early Stage Venture, Seed, Venture",,,Private,"5,601"
4Di Capital,https://www.crunchbase.com/organization/4di-capital,"Micro VC, Venture Capital",35,2,"Cape Town, NA - South Africa, South Africa","Europe, Middle East, and Africa (EMEA)","4Di Capital is an independent venture capital focused on early-stage mobile, enterprise software, web sectors.",29,,13,Active,2009-03-01,day,http://www.4dicapital.com,http://www.linkedin.com/company/813519,"Enterprise Software, Mobile, Venture Capital","Financial Services, Lending and Investments, Mobile, Software",1,Justin Stanford,1-10,"Early Stage Venture, Seed",,,Private,"7,133"
