Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Chroma Ventures,https://www.crunchbase.com/organization/chroma-ventures-820b,Corporate Venture Capital,11,3,"Dundee, Dundee City, United Kingdom","Europe, Middle East, and Africa (EMEA)",Chroma Ventures spectrum of early-stage and established businesses with high-growth potential.,9,1,4,Active,2021-01-01,year,https://www.chroma.ventures/,https://www.linkedin.com/company/chroma-ventures/,Venture Capital,"Financial Services, Lending and Investments",2,"Chris van der Kuyl, Paddy Burns",1-10,Early Stage Venture,,,Private,"54,278"
Monday Capital,https://www.crunchbase.com/organization/monday-capital-daf9,Venture Capital,11,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",We are more than just a VC we help catapult ideas into corporates fast and we mean fast,10,,,Active,2007-01-01,year,https://monday-capital.com,https://www.linkedin.com/company/mondaycapital,"Blockchain, Food and Beverage, Software","Blockchain and Cryptocurrency, Food and Beverage, Other, Software",,,11-50,"Early Stage Venture, Seed",,,Private,"55,151"
Atlas Capital,https://www.crunchbase.com/organization/atlas-capital-group,Venture Capital,11,1,"Xuhui, Shanghai, China",Asia-Pacific (APAC),Atlas Capital is a fund management company that specializes in venture capital and high-tech industry investment.,11,1,1,Closed,2010-01-01,year,http://www.atlas-venture.com/,,"Finance, Financial Services",Financial Services,,,11-50,Early Stage Venture,,,Private,"54,995"
SuperChain Capital,https://www.crunchbase.com/organization/superchain-capital,"Investment Bank, Venture Capital",11,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",SuperChain Capital is an ecological and value investment-oriented venture capital and investment banking service organization.,11,,1,Active,,,https://superchaincapital.io/,https://www.linkedin.com/company/super-chain-capital-pte-ltd/,,,,,11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"56,217"
NetScientific PLC,https://www.crunchbase.com/organization/netscientific,Venture Capital,11,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Investment and commercialisation group with an international portfolio of innovative life science, sustainability and technology companies.",7,,4,Active,2007-01-01,year,http://netscientific.net,https://www.linkedin.com/company/990335,"Biotechnology, Life Science, Medical Device, Robotics, Sustainability, Therapeutics","Biotechnology, Hardware, Health Care, Science and Engineering, Software, Sustainability",1,Farad Azima,51-100,,For Profit,Made Acquisitions,Public,"57,086"
Ignite Social Enterprise,https://www.crunchbase.com/organization/ignite-social-enterprise,Venture Capital,11,1,"Windsor, Windsor and Maidenhead, United Kingdom","Europe, Middle East, and Africa (EMEA)",Ignite Social Enterprise is the UK’s first impact investment fund with a focus on energy.,11,,10,Closed,2013-01-01,year,http://www.ignitesocialenterprise.com,https://www.linkedin.com/company/ignite-social-enterprise/,"Finance, Financial Services, Impact Investing","Financial Services, Lending and Investments",,,11-50,,For Profit,,Private,"60,879"
Idodi Venture Capital,https://www.crunchbase.com/organization/idodi-venture-capital,Venture Capital,11,1,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",From Barcelona to Dublin to expand the business of our startups.,8,,2,Closed,,,http://idodivc.com,https://www.linkedin.com/company/9408068,Venture Capital,"Financial Services, Lending and Investments",1,Marc Vidal,1-10,,,,Private,"77,105"
Coca-Cola Founders,https://www.crunchbase.com/organization/coca-cola-founders,Corporate Venture Capital,11,1,"Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US","A new model for creating startups. First, we partner with experienced entrepreneurs. Then, we immerse them in Coca-Cola's assets.",9,,1,Closed,2013-01-01,year,http://coca-colafounders.com,,"Business Development, Incubators, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,10001+,"Early Stage Venture, Seed",,,Private,"85,785"
BusinessInFact,https://www.crunchbase.com/organization/businessinfact,Venture Capital,11,,"Alcorcón, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",BusinessInFact offers corporate advisory and funding solutions for entrepreneurs and business units.,11,,6,Active,2012-01-01,year,http://www.businessinfact.com/,http://www.linkedin.com/company/businessinfact,Consulting,Professional Services,2,"Iván Bedia, Jaime Andrés Bedia",1-10,,,,Private,"86,166"
Colendi,https://www.crunchbase.com/organization/colendi,Venture Capital,10,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Colendi provides embedded fintech services that democratize banking services for consumers, merchants, and financial institutions.",9,,3,Active,2018-01-01,year,https://www.colendi.com,https://www.linkedin.com/company/colendi,"Banking, Finance, Financial Services, FinTech, Lending","Financial Services, Lending and Investments",2,"Bulent Tekmen, Mihriban Ersin Tekmen",101-250,,For Profit,Made Acquisitions,Private,"3,734"
Downing LLP,https://www.crunchbase.com/organization/downing,Venture Capital,10,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Downing LLP offers management of tax efficient investment products for investors in the United Kingdom.,8,1,7,Active,1986-01-01,year,http://www.downing.co.uk,https://www.linkedin.com/company/downingllp/,"Finance, Financial Services",Financial Services,1,Nick Lewis,251-500,,For Profit,Made Acquisitions,Private,"4,971"
NATO Innovation Fund,https://www.crunchbase.com/organization/nato-innovation-fund,Venture Capital,10,,,,The NATO Innovation Fund (NIF) was created to supercharge the Alliance’s unique innovation ecosystems.,8,,6,Active,,,https://www.nif.fund,https://www.linkedin.com/company/nato-innovation-fund-nif,"Communities, Finance, Politics","Community and Lifestyle, Financial Services, Government and Military",5,"Andrea Traversone, Chris O'Connor, Kelly Chen, Patrick Schneider-Sikorsky, Thorsten Claus",11-50,,,,Private,"5,598"
Cornerstone VC,https://www.crunchbase.com/organization/cornerstone-vc,Venture Capital,10,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Cornerstone VC operates as a venture capital firm.,10,,5,Active,2022-01-01,year,https://www.cornerstonevc.co/,https://www.linkedin.com/company/cornerstone-vc/,,,1,Rodney Appiah,1-10,"Early Stage Venture, Seed",,,Private,"6,146"
Waldencast,https://www.crunchbase.com/organization/waldencast,"Accelerator, Incubator, Private Equity Firm, Venture Capital",10,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Waldencast Ventures is a holding company and investment fund that incubates and accelerates early-stage beauty and wellness brands.,7,,4,Active,2018-12-01,day,http://www.waldencast.com/,https://www.linkedin.com/company/waldencast/about/,"Financial Services, Incubators, Venture Capital","Financial Services, Lending and Investments",3,"Hind Sebti, Michel Brousset, Simon Sarazin",101-250,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"8,065"
Energy Revolution Ventures,https://www.crunchbase.com/organization/energy-revolution-ventures,Venture Capital,10,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Energy Revolution Ventures is an investment firm.,8,,5,Active,2021-01-01,year,https://er-v.io,https://www.linkedin.com/company/energy-revolution-ventures,,,,,1-10,Early Stage Venture,,,Private,"9,136"
JPIN,https://www.crunchbase.com/organization/jpin,"Investment Bank, Venture Capital",10,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",JPIN was formed to blend financial capital and strategic consulting together to give a unique solution to clients.,9,,1,Active,2014-01-01,year,https://www.jpin.co/,https://www.linkedin.com/company/jpin-ltd/?originalSubdomain=uk,,,2,"Gaurav Singh, Nayan Gala",11-50,"Early Stage Venture, Seed",,,Private,"11,313"
Keiki Capital,https://www.crunchbase.com/organization/keiki-capital,"Micro VC, Venture Capital",10,,"Laguna Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",Early Stage Climate Tech Investor,9,,,Active,2016-06-01,day,https://keikicapital.com,https://www.linkedin.com/company/keiki-capital-llc/,"AgTech, CleanTech, FinTech, Green Building","Agriculture and Farming, Financial Services, Real Estate, Sustainability",1,Daniel Lichtenberg,1-10,"Early Stage Venture, Seed",,,Private,"12,360"
MPA Capital,https://www.crunchbase.com/organization/mpa-capital,"Private Equity Firm, Venture Capital",10,2,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",MPA Capital is a finance and financial services company that offers investment and advisory services to purpose-driven companies.,9,,3,Active,2019-01-01,month,http://www.mpa.capital,https://www.linkedin.com/company/mpacapital,"Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Melody Lang,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"14,160"
LIFT99,https://www.crunchbase.com/organization/lift99,Venture Capital,10,1,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",A peer-to-peer knowledge sharing platform for startup founders focusing on emerging markets.,9,,2,Active,2016-01-01,year,https://www.lift99.co,https://www.linkedin.com/company/lift99-o%C3%BC/,"Information Services, Information Technology, Service Industry","Information Technology, Other",4,"Elar Nellis, Elise Sass, Liis Peetermann, Ragnar Sass",11-50,"Early Stage Venture, Seed",For Profit,,Private,"14,260"
Houghton Street Ventures,https://www.crunchbase.com/organization/houghton-street-ventures-7e40,Venture Capital,10,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Houghton Street Ventures is a venture capital firm that invests in the best of the alumni, students, and faculty of LSE.",9,,,Active,2019-01-01,year,https://houghtonstreet.com,https://www.linkedin.com/company/houghton-street-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Veronika Kapustina,1-10,"Early Stage Venture, Seed",,,Private,"18,368"
Very Serious Ventures,https://www.crunchbase.com/organization/very-serious-ventures,"Angel Group, Venture Capital",10,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Angel group run by Joe Greenstein, Rachel Sheinbein, and Chase Adam",10,,1,Active,2022-01-01,year,https://www.veryseriousventures.com,https://www.linkedin.com/company/very-serious-ventures/,,,,,1-10,"Early Stage Venture, Non Equity Assistance, Seed",,,Private,"18,671"
Kinetic Investments,https://www.crunchbase.com/organization/kinetic-investments,Venture Capital,10,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Kinetic Investments is a venture capital firm dedicated to early-stage companies that are transforming the digital landscape.,10,,10,Active,2016-01-01,day,https://ki.uk,https://www.linkedin.com/company/kinetic-investments,"Information Technology, Local Business, Venture Capital","Financial Services, Information Technology, Lending and Investments, Sales and Marketing",1,David Merry,11-50,"Early Stage Venture, Seed",,,Private,"19,941"
Gigascale Capital,https://www.crunchbase.com/organization/gigascale-capital,Venture Capital,10,,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Gigascale Capital backs climate companies that make the clean option a no-brainer choice.,10,,2,Active,2023-05-01,month,https://gigascale.com/,https://www.linkedin.com/company/gigascale/about/,"Advanced Materials, AgTech, Battery, Clean Energy, CleanTech, Electric Vehicle, Energy, Green Building, Heating, Ventilation, and Air Conditioning (HVAC), Renewable Energy","Agriculture and Farming, Energy, Manufacturing, Real Estate, Science and Engineering, Sustainability, Transportation",2,"Evaline Tsai, Michael Schroepfer",1-10,"Early Stage Venture, Seed",,,Private,"20,319"
Castrum Capital,https://www.crunchbase.com/organization/castrum-capital,"Incubator, Venture Capital",10,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Castrum Capital is a full-stack venture capital firm. Our goal is to invest, mentor, and empower crypto-related startups",10,,3,Active,,,https://castrum.capital/,https://www.linkedin.com/company/castrumistanbul,,,,,,"Early Stage Venture, Seed",,,Private,"20,648"
National Security Strategic Investment Fund,https://www.crunchbase.com/organization/national-security-strategic-investment-fund,"Corporate Venture Capital, Venture Capital",10,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",National Security Strategic Investment Fund is a corporate venturing arm for dual-use advanced technologies.,9,,1,Active,2012-01-01,year,https://www.british-business-bank.co.uk/national-security-strategic-investment-fund/,,"Financial Services, Government, Venture Capital","Financial Services, Government and Military, Lending and Investments",,,251-500,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"20,712"
Sie Ventures,https://www.crunchbase.com/organization/sie,Venture Capital,10,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sie Ventures invest in Early stage female led tech companies.,10,,1,Active,2020-01-01,year,https://www.sie.ventures,https://www.linkedin.com/company/sie-ventures,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"22,065"
Cancer Research Horizons,https://www.crunchbase.com/organization/cancer-research-technology,Venture Capital,10,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Cancer Research Horizons (CRT) develops and commercialises exciting new discoveries in cancer research.,10,1,1,Active,2002-01-01,year,https://www.cancerresearchhorizons.com,https://www.linkedin.com/showcase/cancerresearchhorizons,"Biotechnology, Clinical Trials, Health Diagnostics, Medical, Oncology","Biotechnology, Health Care, Science and Engineering",,,101-250,,For Profit,,Private,"22,628"
