Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Jan-Eric Ramberg,https://www.crunchbase.com/person/jan-eric-ramberg,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Jan-Eric Ramberg - Investor @ Propel Capital,1,,,,,,,https://www.linkedin.com/in/jaramberg,,,,,,,,,,"163,796"
Ólafur Andri Ragnarsson,https://www.crunchbase.com/person/ólafur-andri-ragnarsson,Individual/Angel,1,,"Iceland, Europe","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Ólafur Andri Ragnarsson,1,,,,,,,https://www.linkedin.com/in/olandri,,,,,,,,,,"165,626"
Asa Riisberg,https://www.crunchbase.com/person/asa-riisberg,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Asa Riisberg,1,,,,,,,https://www.linkedin.com/in/%C3%A5sa-riisberg-8b844/,,,,,,,,,,"165,703"
Daniel Johnsson,https://www.crunchbase.com/person/daniel-johnsson,Individual/Angel,1,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Daniel Johnsson,1,,1,,,,,https://www.linkedin.com/in/daniel-johnsson-77a946,,,,,,,,,,"169,912"
Johan Rosendahl,https://www.crunchbase.com/person/johan-rosendahl,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Johan Rosendahl - Business Development @ CLX Communications,1,,,,,,,,,,,,,,,,,"171,364"
Per Hidenius,https://www.crunchbase.com/person/per-hidenius,Individual/Angel,1,,,,Per Hidenius is a Board Member at Hypergene AB,1,,1,,,,,https://www.linkedin.com/in/per-hidenius-61359151/?originalSubdomain=se,,,,,,,,,,"172,021"
Fredrik Posse,https://www.crunchbase.com/person/fredrik-posse-d589,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fredrik Posse,1,,,,,,,,,,,,,,,,,"172,807"
Anette Saleskog,https://www.crunchbase.com/person/anette-saleskog,Individual/Angel,1,,"Sölvesborg, Blekinge Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Anette Saleskog is an private investor.,1,,,,,,,https://www.linkedin.com/in/anette-saleskog-46335165/?originalSubdomain=se,,,,,,,,,,"177,150"
Erik Fröjd,https://www.crunchbase.com/person/erik-fröjd,Individual/Angel,1,,"Linköping, Ostergotlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Erik Fröjd,1,,1,,,,,https://www.linkedin.com/in/fr%C3%B6jd-erik-9979808/,,,,,,,,,,"179,311"
Karin Hallin,https://www.crunchbase.com/person/karin-hallin-e69d,Individual/Angel,1,,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Karin Hallin is a Managing Director at Partners Group.,1,,,,,,,https://www.linkedin.com/in/karin-hallin-440a541/,,,,,,,,,,"183,143"
Carl-Viggo Östlund,https://www.crunchbase.com/person/carl-viggo-östlund,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Carl-Viggo Östlund is currently working as an independent consultant. Until 2014, he was CEO of the state-owned mortgage institution SBAB. P...",1,,,,,,,https://www.linkedin.com/in/carl-viggo-%C3%B6stlund-083a076,,,,,,,,,,"185,168"
Andreas Liffgarden,https://www.crunchbase.com/person/andreas-liffgarden,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Andreas Liffgarden founded Soundtrack your brand Sweden AB in 2013 and serves as its Chairman. Liffgarden served as Consultant / Chief Opera...,1,,,,,,,https://www.linkedin.com/in/liffgarden,,,,,,,,,,"186,869"
Anders Signell,https://www.crunchbase.com/person/anders-signell,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Anders joined Delivery hero as CEO of OnlinePizza and Pizzaonline.fi in December 2012. He is responsible for the Swedish and Finnish market....,1,,,,,,,http://se.linkedin.com/pub/anders-signell/0/b83/735,,,,,,,,,,"188,071"
High Net Wealth (Private Equity),https://www.crunchbase.com/organization/high-net-wealth-private-equity,,1,,,,Vorto Gaming Investment Network,1,,,Active,,,,,,,,,,,,,Private,"188,202"
David Craelius,https://www.crunchbase.com/person/david-craelius,"Individual/Angel, Investment Partner",1,,,,David Craelius former CTO at Klarna.,1,,,,,,,,,,,,,,,,,"188,268"
Marcus Konstantino,https://www.crunchbase.com/person/marcus-konstantino,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Marcus Konstantino is a Partner at HDR Partners.,1,,,,,,,https://www.linkedin.com/in/marcus-konstantino-76a94826/,,,,,,,,,,"188,596"
Daremont Invest,https://www.crunchbase.com/organization/daremont-invest,,1,,,,Daremont Invest operates as an investment firm.,1,,,Active,,,,,,,,,,,,,Private,"189,969"
Michael Ekelund,https://www.crunchbase.com/person/michael-ekelund,Individual/Angel,1,,"Lund, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Michael Ekelund,1,,,,,,,https://www.linkedin.com/in/michael-ekelund-452a7513/,,,,,,,,,,"191,684"
Filip Lindvall,https://www.crunchbase.com/person/filip-lindvall-ff75,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Founder of VOI,1,,,,,,,https://www.linkedin.com/in/filip-lindvall-70217b64/,,,,,,,,,,"193,443"
Robert Bäckström,https://www.crunchbase.com/person/robert-bäckström,Individual/Angel,1,,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Robert Bäckström,1,,,,,,,,,,,,,,,,,"193,547"
Marc Powers,https://www.crunchbase.com/person/marc-powers-f4ca,Individual/Angel,1,1,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",Marc Powers,1,,,,,,,https://www.linkedin.com/in/marcpowers22,,,,,,,,,,"193,735"
Sander Brauwers,https://www.crunchbase.com/person/sander-brauwers,Individual/Angel,1,,"Belgium, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sander Brauwers,1,,,,,,,https://www.linkedin.com/in/sanderbrauwers/,,,,,,Seed,,,,"194,235"
Karin Forseke,https://www.crunchbase.com/person/karin-forseke,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Karin Forseke joined the Board in March 2012 and became Chairman in April 2012. She is currently a Non-Executive Director of Wallenius Lines...,1,,,,,,,https://www.linkedin.com/in/karin-forseke-cbe-b284789,,,,,,,,,,"196,272"
Peter A. Jörgensen,https://www.crunchbase.com/person/peter-a-jörgensen,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Peter A. Jörgensen,1,,,,,,,https://www.linkedin.com/in/peter-a-j%C3%B6rgensen-a08a014,,,,,,,,,,"196,285"
Joel Almqvist,https://www.crunchbase.com/person/joel-almqvist-8e29,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Co-Founder,1,,,,,,,https://www.linkedin.com/in/joel-almqvist-85576258,,,,,,,,,,"196,773"
Arne Engvall,https://www.crunchbase.com/person/arne-engvall,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",CEO,1,,,,,,,https://www.linkedin.com/in/arneengvall,,,,,,,,,,"197,293"
Henrik Grundén,https://www.crunchbase.com/person/henrik-grundén,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Henrik Grundén,1,,1,,,,,https://www.linkedin.com/in/henrikgrunden/?originalSubdomain=se,,,,,,,,,,"198,744"
Rikard Josefson,https://www.crunchbase.com/person/rikard-josefson,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Rikard Josefson,1,,,,,,,https://www.linkedin.com/in/rikard-josefson-11483921/,,,,,,,,,,"200,419"
Marcus Guslin,https://www.crunchbase.com/person/marcus-guslin,Individual/Angel,1,,"Östersund, Jamtlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Marcus Guslin,1,,,,,,,,,,,,,Seed,,,,"204,240"
Anna C Belfrage,https://www.crunchbase.com/person/anna-c-belfrage,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Anna C Belfrage,1,,,,,,,https://www.linkedin.com/in/anna-c-belfrage-62921a12/,,,,,,,,,,"204,303"
Lovisa Wester,https://www.crunchbase.com/person/lovisa-wester,Individual/Angel,1,,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Lovisa Wester,1,,,,,,,,,,,,,,,,,"204,635"
Sven Heiligtag,https://www.crunchbase.com/person/sven-heiligtag,Individual/Angel,1,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sven Heiligtag,1,,,,,,,https://www.linkedin.com/in/sven-heiligtag,,,,,,,,,,"206,362"
Kim Olsson,https://www.crunchbase.com/person/kim-olsson-3865,Individual/Angel,1,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Kim Olsson of Stena + Sessan.,1,,,,,,,https://www.linkedin.com/in/kim-o-4360428,,,,,,,,,,"206,805"
Pia Rudengren,https://www.crunchbase.com/person/pia-rudengren,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Board of Director at Swedbank,1,,,,,,,,,,,,,,,,,"208,169"
Magnus Agervald,https://www.crunchbase.com/person/magnus-agervald,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Magnus Agervald is a Swedish executive known for having been a CEO at Byggmax for 10 years.,1,,,,,,,,,,,,,,,,,"209,056"
Martin Hell,https://www.crunchbase.com/person/martin-hell,Individual/Angel,1,,"Lund, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Martin Hell,1,,,,,,,https://www.linkedin.com/in/martin-hell-78909823,,,,,,,,,,"209,087"
Manfred Aronsson,https://www.crunchbase.com/person/manfred-aronsson,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",ex. CEO Discovery Networks,1,,,,,,,https://www.linkedin.com/in/manfredaronsson/,,,,,,,,,,"209,166"
Jesper Theil Thomsen,https://www.crunchbase.com/person/jesper-theil-thomsen,Individual/Angel,1,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Jesper Theil Thomsen is the co-founder and CEO of SoundBoks.,1,,,,,,,https://www.linkedin.com/in/jesper-theil-thomsen-9a08019b/,,,,,,,,,,"211,581"
Tomas Rudenstam,https://www.crunchbase.com/person/tomas-rudenstam,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Tomas Rudenstam is the Partner and advokat of Foyen Advokatfirma.,1,,,,,,,https://www.linkedin.com/in/rudenstam,,,,,,,,,,"211,999"
Dara Gill,https://www.crunchbase.com/person/dara-gill,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Dara Gill of Framtid.,1,,,,,,,https://www.linkedin.com/in/dara-gill-9599289,,,,,,,,,,"213,339"
Kristian Tysander,https://www.crunchbase.com/person/kristian-tysander-1fbc,Individual/Angel,1,,,,Kristian Tysander,1,,,,,,,,,,,,,,,,,"215,275"
Erik Seifert,https://www.crunchbase.com/person/erik-seifert-9098,Individual/Angel,1,,"Greater Chicago Area, United States, North America",Great Lakes,Erik Seifert is a senior leader with extensive experience from building and leading customer centric units in financial services and a forme...,1,,,,,,,https://www.linkedin.com/in/erikseifert1/,,,,,,,,,,"221,707"
Jonas Wiwen-Nilsson,https://www.crunchbase.com/person/jonas-wiwen-nilsson,Individual/Angel,1,,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Jonas Wiwen-Nilsson,1,,,,,,,,,,,,,,,,,"224,501"
MobilityXlab,https://www.crunchbase.com/organization/mobilityxlab,"Accelerator, Corporate Venture Capital",1,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",MobilityXlab is the innovation platform for startups targeting the automotive industry,1,,1,Active,2017-10-05,day,https://www.mobilityxlab.com/en,https://www.linkedin.com/company/mobilityxlab/,Automotive,Transportation,,,1-10,Non Equity Assistance,,,Private,"225,056"
Atta Tarki,https://www.crunchbase.com/person/atta-tarki,Individual/Angel,1,,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",Atta Tarki,1,,,,,,,https://www.linkedin.com/in/attatarki,,,,,,,,,,"225,088"
Oskar Gabrielson,https://www.crunchbase.com/person/oskar-gabrielson-c537,Individual/Angel,1,,,,Oskar Gabrielson,1,,,,,,,,,,,,,,,,,"227,158"
Tara Derakshan,https://www.crunchbase.com/person/tara-derakshan-c6d0,Individual/Angel,1,,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Tara Derakshan,1,,,,,,,https://www.linkedin.com/in/taraderakshan/?trk=pub-pbmap,,,,,,,,,,"228,285"
Andreas Adler,https://www.crunchbase.com/person/andreas-adler-9e1e,Individual/Angel,1,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Andreas Adler Project Manager | Event Consultant | Live Communication | Concepts | Hybrid is THE NEW LIVE,1,,,,,,,https://www.linkedin.com/in/andreas-adler/,,,,,,,,,,"229,222"
Fredrik Johnsson,https://www.crunchbase.com/person/fredrik-johnsson-baa4,Individual/Angel,1,,,,Fredrik Johnsson,1,,,,,,,https://www.linkedin.com/in/hrfredrik/,,,,,,,,,,"231,139"
Magnus Wiberg,https://www.crunchbase.com/person/magnus-wiberg-2228,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Magnus Wiberg is a managing partner at eEquity. He has done his M. Sc. Industrial Management from M. Sc. Industrial Management from Sweden a...,1,,,,,,https://www.eequity.se/team/magnus-wiberg/,https://www.linkedin.com/in/magnus-wiberg-ba10306/,,,,,,,,,,"235,980"
Louise Lundin,https://www.crunchbase.com/person/louise-lundin-f419,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Louise Lundin,1,,,,,,,https://www.linkedin.com/in/louise-lundin-b2273b68,,,,,,,,,,"240,194"
Thomas Koch,https://www.crunchbase.com/person/thomas-koch-b8b4,Individual/Angel,1,,,,Thomas Koch,1,,,,,,,https://www.linkedin.com/in/sirgomez/,,,,,,,,,,"240,439"
Michael Wolf,https://www.crunchbase.com/person/michael-wolf-a7ef,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",ex CEO of Swedbank.,1,,,,,,,https://www.linkedin.com/in/michael-wolf-928aba121/,,,,,,,,,,"241,920"
Jonas Eriksson,https://www.crunchbase.com/person/jonas-ericsson,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",test,1,,,,,,,https://www.linkedin.com/in/jonas-eriksson-98b3b986,,,,,,,,,,"242,094"
Pär Davidsson,https://www.crunchbase.com/person/pär-davidsson-baf1,Individual/Angel,1,,,,Pär Davidsson,1,,,,,,,https://www.linkedin.com/in/p%C3%A4r-davidsson-69645226/?originalSubdomain=se,,,,,,,,,,"243,516"
Mikael Schiller,https://www.crunchbase.com/person/mikael-schiller,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mikael Schiller is the Co-Founder and Executive Chairman at Acne Studios.,1,,,,,,,https://www.linkedin.com/in/mikaelschiller,,,,,,,,,,"245,554"
Samanta Hegedus Stewart,https://www.crunchbase.com/person/samanta-hegedus-stewart,Individual/Angel,1,,,,Samanta Hegedus Stewart is the head of IR for William Morris.,1,,,,,,,,,,,,,,,,,"248,164"
Joshua Ismin,https://www.crunchbase.com/person/joshua-ismin,Individual/Angel,1,,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",Joshua Ismin,1,,,,,,,https://www.linkedin.com/in/joshua-ismin/?originalSubdomain=au,,,,,,,,,,"249,157"
Joel Borg,https://www.crunchbase.com/person/joel-borg,Individual/Angel,1,,,,Joel Borg,1,,,,,,,,,,,,,,,,,"251,156"
Kim Kallstrom,https://www.crunchbase.com/person/kim-kallstrom,Individual/Angel,1,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Kim Kallstrom,1,,,,,,,https://www.linkedin.com/in/kim-kallstr%C3%B6m-639361132,,,,,,,,,,"252,300"
Stephany Selvaduri,https://www.crunchbase.com/person/selvaduri-selvaduri,Individual/Angel,1,,,,Stephany Selvaduri,1,,,,,,,https://www.linkedin.com/in/stephany-selvaduri-28b6a612a/,,,,,,,,,,"252,304"
Niklas Borg,https://www.crunchbase.com/person/niklas-borg,Individual/Angel,1,,,,Niklas Borg,1,,,,,,,,,,,,,,,,,"252,534"
Fredrik Sjöö,https://www.crunchbase.com/person/fredrik-sjöö,Individual/Angel,1,,,,Fredrik Sjöö,1,,,,,,,,,,,,,,,,,"258,330"
Ben Carlson,https://www.crunchbase.com/person/ben-carlson,Individual/Angel,1,,"Indianapolis, Indiana, United States","Great Lakes, Midwestern US","Ben Carlson is the SVP and General Manager of Film, Television, and Streaming at MarketCast.",1,,,,,,,https://www.linkedin.com/in/swevenben,,,,,,,,,,"258,782"
Bo-Wilhelm Horndahl,https://www.crunchbase.com/person/bo-wilhelm-horndahl,Individual/Angel,1,,,,Bo-Wilhelm Horndahl,1,,,,,,,,,,,,,,,,,"265,952"
