Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Nicolas Hassbjer,https://www.crunchbase.com/person/nicolas-hassbjer,Individual/Angel,2,,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia","Nicolas is founder of HMS Networks AB (publ), one of Sweden´s fastest growing companies for several years and awarded to Sweden´s best expor...",2,,,,,,,https://www.linkedin.com/in/nicolas-hassbjer-18896145,,,,,,Seed,,,,"170,382"
Robert Swartling,https://www.crunchbase.com/person/robert-swartling,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Robert Swartling,2,,,,,,,,,,,,,Seed,,,,"173,468"
Dan-Alp Lindberg,https://www.crunchbase.com/person/dan-alp-lindberg,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Dan-Alp Lindberg is a Chief Financial Officer at Challengermode. He attended the Stockholm School of Economics.,1,,,,,,,https://www.linkedin.com/in/danalp/,,,,,,Early Stage Venture,,,,"178,183"
Kent Janer,https://www.crunchbase.com/person/kent-janer,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Kent Janer - Partner @ Brummer & Partners,2,,,,,,,,,,,,,Seed,,,,"178,551"
Mattias Borg,https://www.crunchbase.com/person/mattias-borg,Individual/Angel,2,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Mattias Borg is a serial entrepreneur and angel investor and is co-founder and Board Member (former CEO) of GuidePal. He co-founded James Co...,2,,,,,,,https://www.linkedin.com/in/mattias-borg-33385b1?trk=nav_responsive_tab_profile,,,,,,Seed,,,,"179,601"
Thomas Ivarson,https://www.crunchbase.com/person/thomas-ivarson,Individual/Angel,2,,,,Thomas Ivarson,2,,1,,,,,,,,,,,Seed,,,,"183,166"
Vivianne Holm,https://www.crunchbase.com/person/vivianne-holm,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Vivianne Holm,1,,,,,,,https://se.linkedin.com/in/vivianne-holm-1115226b/en-us?trk=people-guest_people_search-card,,,,,,Early Stage Venture,,,,"187,780"
Daniel Andersson,https://www.crunchbase.com/person/daniel-andersson-3,Individual/Angel,2,,,,Daniel Andersson,2,,,,,,,,,,,,,Seed,,,,"189,816"
HHIAB,https://www.crunchbase.com/organization/hhiab,Micro VC,2,,,,Halmstad University Investment Fund,1,,,Active,1994-01-01,year,https://www.hh.se/english.html,,,,,,,Seed,,,Private,"196,845"
Vicki Potts,https://www.crunchbase.com/person/vicki-potts,Individual/Angel,2,1,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",Vicki Potts,1,,,,,,,,,,,,,Seed,,,,"198,980"
Christian Salamon,https://www.crunchbase.com/person/christian-salamon,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Christian Salamon,1,,,,,,,,,,,,,,,,,"199,662"
"Håkan Svanberg,",https://www.crunchbase.com/person/håkan-svanberg,Individual/Angel,2,,"Orebro Lan, Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia","Håkan Svanberg,",2,,,,,,,https://se.linkedin.com/in/hakansvanberg,,,,,,,,,,"200,027"
Petter Lindström,https://www.crunchbase.com/person/petter-lindstrom,Individual/Angel,2,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Petter Lindström,1,,,,,,,,,,,,,Seed,,,,"201,364"
Christoffer Norman,https://www.crunchbase.com/person/christoffer-norman,"Individual/Angel, Investment Partner",2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Christoffer joined Northzone in 2017 and is based in the Stockholm office. His primary areas of interest are businesses with network effects...,2,,,,,,,https://www.linkedin.com/in/christoffer-norman-83b31013/,,,,,,,,,,"201,964"
Philip Abdon,https://www.crunchbase.com/person/philip-abdon,Individual/Angel,2,,"Helsingborg, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Philip Abdon,1,,,,,,,,,,,,,,,,,"203,055"
Christian Olofsson,https://www.crunchbase.com/person/christian-olofsson,Individual/Angel,2,,,,Christian Olofsson,2,,,,,,,,,,,,,Seed,,,,"213,001"
Viveka Ekberg,https://www.crunchbase.com/person/viveka-ekberg,Individual/Angel,2,,"Lidingö, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Viveka Ekberg,1,,,,,,,https://www.linkedin.com/in/viveka-ekberg-818155109/,,,,,,,,,,"213,250"
Mats Georgson,https://www.crunchbase.com/person/mats-georgson,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mats Georgson - CEO @ Georgson & Co.,1,,,,,,,https://se.linkedin.com/in/matsgeorgson,,,,,,Seed,,,,"213,398"
Fredrik Palm,https://www.crunchbase.com/person/fredrik-palm,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fredrik Palm is the CEO at Desenio Group. Fredrik Palm attended  University of Gothenburg.,1,,,,,,,https://www.linkedin.com/in/fredpalm,,,,,,,,,,"216,398"
Stefan Backlund,https://www.crunchbase.com/person/stefan-backlund,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Ex. marketing executive at Philips, Klarna and Trustly. Now founder at adventurecapital.se which is a hybrid company doing investments and s...",2,,,,,,http://www.adventurecapital.se,https://www.linkedin.com/in/stefbacklund/,,,,,,,,,,"217,910"
Tuva Palm,https://www.crunchbase.com/person/tuva-palm,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Tuva Palm - VP M&A @ Utopia Music,2,,,,,,,https://www.linkedin.com/in/tuva-palm-8b23b9/,,,,,,,,,,"224,476"
Peter Settman,https://www.crunchbase.com/person/peter-settman,Individual/Angel,2,,,,Peter Settman,1,,,,,,,,,,,,,Seed,,,,"225,030"
Nick Evans Lombe,https://www.crunchbase.com/person/nick-evans-lombe,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Nick Evans Lombe,1,,,,,,,https://www.linkedin.com/in/nick-evans-lombe-1bab765,,,,,,Seed,,,,"236,375"
Theoophilus Emmanuel,https://www.crunchbase.com/person/theoophilus-emmanuel,Individual/Angel,2,,,,Theoophilus Emmanuel,2,,,,,,,,,,,,,Seed,,,,"238,213"
Stahl Invest,https://www.crunchbase.com/organization/stahl-invest,,2,,,,Stahl Invest,1,,,Active,,,,,,,,,,,,,Private,"241,228"
Patric Svanberg,https://www.crunchbase.com/person/patric-svanberg,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Patric Svanberg,2,,,,,,,https://www.linkedin.com/in/patric-svanberg-7748aa,,,,,,Seed,,,,"241,364"
Robert Andreen,https://www.crunchbase.com/person/robert-andreen,Individual/Angel,2,,,,Robert Andreen is one of the founders of Nordic Capital.,2,,,,,,,https://www.linkedin.com/in/robert-andreen-589838147,,,,,,,,,,"241,631"
Tomas Björkman,https://www.crunchbase.com/person/tomas-björkman,Individual/Angel,2,,,,Tomas Björkman,1,,,,,,,,,,,,,,,,,"249,819"
Dan Nilsson,https://www.crunchbase.com/person/dan-nilsson-ea73,Individual/Angel,2,,,,Dan Nilsson,2,,,,,,,,,,,,,Seed,,,,"255,992"
Mathias Hermansson,https://www.crunchbase.com/person/mathias-hermansson,Individual/Angel,2,,,,Mathias Hermansson,1,,,,,,,,,,,,,,,,,"256,789"
Bjørn Braaten,https://www.crunchbase.com/person/bjørn-braaten,Individual/Angel,2,,,,Bjørn Braaten,2,,,,,,,,,,,,,Seed,,,,"267,469"
Private Person,https://www.crunchbase.com/person/private-person,Individual/Angel,2,,,,Private Person,1,,,,,,,,,,,,,,,,,"278,361"
Christian W. Jansson,https://www.crunchbase.com/person/christian-w-jansson,Individual/Angel,2,,,,Christian W. Jansson,2,,1,,,,,,,,,,,Seed,,,,"280,223"
Konecranes,https://www.crunchbase.com/organization/konecranes,,1,,"Hyvinkää, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Konecranes is a group of Lifting Businesses.,1,,,Active,1903-01-01,year,http://www.konecranes.com/,https://www.linkedin.com/company/konecranes,"Business Development, Industrial, Industrial Manufacturing, Manufacturing, Sales, Service Industry","Manufacturing, Other, Professional Services, Sales and Marketing",,,10001+,,For Profit,"Made Acquisitions, Was Acquired",Public,"4,480"
eyeo,https://www.crunchbase.com/organization/eyeo,,1,1,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",eyeo is develop open source software that millions of people use every day to have a better online experience.,1,,,Active,2011-01-01,year,http://eyeo.com,https://www.linkedin.com/company/2765271?trk=hp-feed-company-name,"Browser Extensions, Internet, Open Source, Privacy, Software","Internet Services, Privacy and Security, Software",3,"Till Faida, Tim Schumacher, Wladimir Palant",51-100,,For Profit,Made Acquisitions,Private,"17,256"
Flightradar24,https://www.crunchbase.com/organization/flightradar24,,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Flightradar24 is an internet-based service that shows real-time aircraft flight information on a map.,1,,1,Active,2006-01-01,year,http://www.flightradar24.com/,http://www.linkedin.com/company/flightradar24-ab,"Consumer, Crowdsourcing, Real Time",Other,1,Fredrik Lindahl,11-50,,For Profit,,Private,"19,153"
VOID Interactive,https://www.crunchbase.com/organization/void-interactive,,1,,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",VOID Interactive is a video game developer.,1,,,Active,2016-01-01,year,https://voidinteractive.net/,https://www.linkedin.com/company/voidinteractive/,"Gaming, Video Games",Gaming,,,11-50,,For Profit,,Private,"23,485"
Uppsala University,https://www.crunchbase.com/organization/uppsala-university,,1,,"Uppsala, Uppsala Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Quality , knowledge, and creativity since 1477. Uppsala University is one of northern Europe's highest ranked academic institutions .",1,,,Active,1477-01-01,year,http://www.uu.se/,https://www.linkedin.com/company/uppsala-university,Education,Education,,,5001-10000,,,,Private,"23,852"
Xenit AB,https://www.crunchbase.com/organization/xenit-ab,Micro VC,1,,"Göteborg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Xenit is a growth company with services in cloud and digital transformation.,1,,,Active,2009-01-01,year,https://xenit.se/,https://se.linkedin.com/company/xenit-ab,"Cloud Computing, Information Services, Information Technology","Information Technology, Internet Services, Software",,,101-250,Seed,For Profit,,Private,"40,318"
Symbal,https://www.crunchbase.com/organization/symbal,,1,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",SYMBAL are enable people to change their behaviour through inspiring communication and learning.,1,,,Active,2003-01-01,year,http://symbal.com,https://www.linkedin.com/company/symbal-communication-ab,Communities,Community and Lifestyle,,,11-50,,For Profit,,Private,"47,020"
Vincero,https://www.crunchbase.com/organization/vincero,Private Equity Firm,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Vincero is an investment firm with primary focus on Real estate sector and is also involved in traditional VC investments.,1,,1,Active,,,https://www.vincero.se/,https://www.linkedin.com/company/vincero-ab/about/,"Real Estate Investment, Venture Capital","Financial Services, Lending and Investments, Real Estate",2,"Andreas Rutili, Robin Rutili",,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"47,539"
Njord Ventures,https://www.crunchbase.com/organization/njord-ventures,Venture Capital,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Njord Ventures is a seed and early-stage venture capital investor.,1,,,Active,2018-01-01,year,https://www.njordventures.se,https://www.linkedin.com/company/njord-ventures,,,,,1-10,"Early Stage Venture, Seed",,,Private,"52,628"
Up Strategy Lab,https://www.crunchbase.com/organization/up-strategy-lab,"Accelerator, Venture Capital",1,,"Göteborg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia","Strategy Consulting, Sales, Marketing, Partner Programs, Digital Product Design, Investments",1,,1,Active,2018-09-24,day,https://www.upstrategylab.com,https://www.linkedin.com/company/up-strategy-lab,"Consulting, Management Consulting, Marketing Automation, Product Design, Sales Automation, Venture Capital","Design, Financial Services, Information Technology, Lending and Investments, Professional Services, Sales and Marketing, Software",2,"Daniel Nilsson, Noel Braganza",1-10,"Early Stage Venture, Seed",For Profit,,Private,"52,854"
Adlibris,https://www.crunchbase.com/organization/adlibris,,1,,"Morgongåva, Vastmanlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Sweden's largest online book retailer,1,,1,Active,1997-01-01,year,https://www.adlibris.com/se,https://www.linkedin.com/company/adlibris,"Books, Retail","Commerce and Shopping, Content and Publishing, Media and Entertainment",3,"Christian Lauritzen, Fabian Fischer, Pär Svärdson",251-500,,For Profit,Made Acquisitions,Private,"56,057"
"SUP46, Start-Up People of Sweden",https://www.crunchbase.com/organization/sup46-start-up-people-of-sweden,Incubator,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Startup Hub providing its members with competitive advantage through the world-class ecosystem. Also open meeting place for the community,1,,,Active,2013-07-01,day,http://SUP46.com,http://www.linkedin.com/company/3307676,"Events, Internet, Meeting Software, Mobile","Events, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Software",3,"Jessica Stark, Nathalie Nylén, Sebastian Fuchs",1-10,,For Profit,,Private,"56,523"
GAEU Consulting,https://www.crunchbase.com/organization/gaeu-consulting,Venture Capital,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",GAEU Consulting helps companies obtain public funding aimed at the development of disruptive innovations and their commercialization.,1,,,Active,2002-01-01,year,http://www.gaeu.com,https://www.linkedin.com/company/gaeu-consulting,"Consulting, Finance, Financial Services","Financial Services, Professional Services",,,11-50,Seed,,,Private,"56,915"
Arantus,https://www.crunchbase.com/organization/arantus,Accelerator,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Arantus helps entrepreneurs find money and people to invest in their businesses.,1,,1,Active,2013-01-01,year,https://arantus.se/,https://in.linkedin.com/company/arantus,"B2B, Banking, Communities, Crowdfunding, Internet","Community and Lifestyle, Financial Services, Internet Services, Lending and Investments, Other",,,,"Crowdfunding, Seed",For Profit,,Private,"57,536"
Mobill Scandinavia AB,https://www.crunchbase.com/organization/mobill-scandinavia-ab,,1,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Software and services company within mobile commerce,1,,1,Active,2005-01-01,year,https://mobill.se/,https://www.linkedin.com/company-beta/338792/,Software,Software,,,,,For Profit,,Private,"57,840"
VEOS Group,https://www.crunchbase.com/organization/veos-group,,1,1,"Wingene, West-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",VEOS Group is a supplier of proteins and functional ingredients.,1,,1,Active,1974-01-01,year,https://www.veos.be/,https://www.linkedin.com/company/veos/,"Nutrition, Organic Food","Food and Beverage, Health Care",,,,,For Profit,,Private,"58,126"
Luca Spada,https://www.crunchbase.com/person/luca-spada-a5ea,Individual/Angel,1,,"Busto Arsizio, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Luca Spada is the Founder, Co-Owner, Chairman, Chief Executive Officer of Eolo.",1,,,,,,,https://www.linkedin.com/in/skyluke,,,,,,,,,,"61,463"
HOOKS HASTSPORT,https://www.crunchbase.com/organization/hooks-hastsport,,1,,"Borås, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",HOOKS HASTSPORT is operates a network of equestrian sports stores that offer various products for riders and horses.,1,,,Active,1931-01-01,year,https://www.hooks.se/,https://www.linkedin.com/company/hööks-hästsport,"Retail, Sporting Goods","Commerce and Shopping, Sports",,,251-500,,For Profit,Was Acquired,Private,"62,714"
