Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Utrecht Health Seed Fund,https://www.crunchbase.com/organization/utrecht-health-seed-fund,Venture Capital,8,,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Utrecht Health Seed Fund looks to invest a minimum of €100K – €250K in the form of a convertible loan or equity.,6,,,Active,2020-03-01,month,https://uhsf.nl/en/,https://www.linkedin.com/company/utrecht-holdings/?originalSubdomain=nl,,,,,11-50,"Debt, Early Stage Venture, Seed",,,Private,"38,782"
Breakaway Partners OÜ,https://www.crunchbase.com/organization/breakaway-partners-oü,Venture Capital,8,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",founder-focused investment company that mentors and funds early-stage companies that are disruptive in their industries.,7,,1,Active,2021-01-01,year,https://www.breakaway.partners,https://www.linkedin.com/company/breakaway-partners-ou,"Artificial Intelligence (AI), Employment, Health Care, Health Diagnostics, Machine Learning, Medical, PaaS, SaaS, Software","Artificial Intelligence (AI), Data and Analytics, Health Care, Professional Services, Science and Engineering, Software",1,Serhat Pala,1-10,Seed,,,Private,"42,951"
MBU Capital,https://www.crunchbase.com/organization/mbu-capital,"Private Equity Firm, Venture Capital",8,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Investment Bank, Venture Capital, Real Estate Investor",7,1,1,Active,2013-03-06,day,http://www.mbucapital.com,https://www.linkedin.com/company/mbu-capital/,"Banking, Education, Energy, Health Care, Mineral, Mining, Natural Resources, Real Estate, Real Estate Investment, Renewable Energy","Education, Energy, Financial Services, Health Care, Lending and Investments, Natural Resources, Real Estate, Sustainability",2,"Ajaz Ahmed, Mohammed Iqbal",11-50,Seed,,,Private,"42,963"
LEH,https://www.crunchbase.com/organization/leh,"Incubator, University Program, Venture Capital",8,,"Leiden, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",LEH focuses on investing in science-based startups.,8,,1,Active,1996-01-01,year,https://libertatisergo.com/,https://www.linkedin.com/company/libertatis-ergo-holding-b.v.,,,,,1-10,"Early Stage Venture, Seed",,,Private,"47,218"
EVO Venture Partners,https://www.crunchbase.com/organization/evo-venture-partners,Venture Capital,8,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in game changing early stage startups in software based infrastructures specifically in security storage virtualization networking,8,,1,Active,2015-12-04,day,http://www.evoventurepartners.com,https://www.linkedin.com/company/evo-venture-partners,"Cloud Computing, Cloud Storage, Enterprise Applications, Network Security, Security, Virtualization","Apps, Hardware, Information Technology, Internet Services, Privacy and Security, Software",3,"Dave Dirks, Dennis Bruin, Jan Wiersma",1-10,"Early Stage Venture, Seed",,,Private,"53,722"
Phase2.Earth,https://www.crunchbase.com/organization/phase2-earth,Venture Capital,8,,"'s-graveland, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Phase2.Earth is an investment fund that will contribute to bringing powerful and compassionate products and services to the market.,7,,2,Active,2021-01-01,year,https://phase2.earth/,https://www.linkedin.com/company/phase2earth/,,,1,Boudewijn Poelmann,1-10,Early Stage Venture,,,Private,"54,929"
Javest Investment Fund,https://www.crunchbase.com/organization/javest-investment-fund,Venture Capital,8,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Javest Investment Fund is an investment fund with a focus on internet and technology investments.,7,,3,Closed,,,http://www.javestinvestment.com,,"Finance, Internet","Financial Services, Internet Services",1,Edo Jansen,1-10,"Early Stage Venture, Seed",,,Private,"58,894"
Digital Leaders Ventures,https://www.crunchbase.com/organization/digitalleaders-ventures,Venture Capital,8,1,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Digital Leaders Ventures (DLV) is a European venture capital fund based in Luxembourg.,8,,1,Active,2014-01-01,year,http://www.dlv.vc,https://www.linkedin.com/company/digital-leaders-ventures,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",1,Monty Metzger,11-50,"Early Stage Venture, Seed",,,Private,"59,300"
Vitulum Ventures,https://www.crunchbase.com/organization/vitulum-ventures,"Micro VC, Venture Capital",8,4,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","We invest our own money, which makes us different from Venture Capitalists. Another important aspect is the level of involvement.",7,,3,Active,2013-01-01,year,http://vitulumventures.com,https://www.linkedin.com/company/vitulum-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Chang Ng, Ian Zein",1-10,Seed,,,Private,"62,600"
Enfuro Ventures,https://www.crunchbase.com/organization/enfuro-ventures,Venture Capital,8,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Enfuro Ventures seeks investments in companies that are active in the field of sustainable energy.,6,,3,Active,2013-01-01,year,http://www.enfuro.nl,https://www.linkedin.com/company/enfuro-ventures/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"71,996"
HO2 Partners,https://www.crunchbase.com/organization/ho2-partners,Venture Capital,8,5,"Dallas, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",HO2's venture capital funds are focused on high-potential enterprise IT companies based in Texas.,7,,3,Active,1998-01-01,year,http://www.ho2.com,,"Financial Services, Insurance, Venture Capital","Financial Services, Lending and Investments",1,Chas Humphreyson,11-50,,,,Private,"72,635"
DocCheck Guano AG,https://www.crunchbase.com/organization/doccheck-guano-ag,Corporate Venture Capital,8,,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Guano provides the ideal fertilizer for startups: capital, know-how, market access and network",8,,4,Active,2013-10-15,day,http://www.guano.ag/en/,https://www.linkedin.com/company/doccheck-guano-ag/,Finance,Financial Services,,,51-100,Seed,,,Private,"79,014"
HDR Cadenza,https://www.crunchbase.com/organization/bitmex-ventures,Corporate Venture Capital,8,1,"Victoria, Beau Vallon, Seychelles","Europe, Middle East, and Africa (EMEA)",HDR Cadenza is the corporate venture capital arm of HDR Global Trading Limited,7,,5,Active,2018-01-01,year,,,,,,,,,,,Private,"83,407"
Zeeuws Investerings Fonds,https://www.crunchbase.com/organization/zeeuws-investerings-fonds,Venture Capital,8,1,"Vlissingen, Zeeland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Zeeuws Investerings Fonds is a business that provides financing and consulting services to Dutch businesses.,8,,4,Active,2012-01-01,year,http://www.zeeuwsinvesteringsfonds.nl,https://www.linkedin.com/company/zeeuws-investeringsfonds/about/,Finance,Financial Services,,,1-10,,,,Private,"87,358"
Inveo Yatirim Holding,https://www.crunchbase.com/organization/gedik-yatirim-holding,"Private Equity Firm, Venture Capital",8,,"Maltepe, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Inveo Yatirim Holding is an investment company that makes investments in rising corporations.,5,,4,Active,1998-03-12,day,http://www.gedikyatirimholding.com/,https://www.linkedin.com/company/inveoholding/,"Banking, Financial Services","Financial Services, Lending and Investments",,,1001-5000,Seed,For Profit,,Public,"93,491"
TokenSuite Ventures,https://www.crunchbase.com/organization/tokensuite-ventures,"Incubator, Venture Capital",8,1,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","TokenSuite Ventures is a blockchain incubator that focuses on investing in, developing, and marketing innovative blockchain solutions.",8,,2,Active,2017-06-15,day,https://tokensuite.io/,https://www.linkedin.com/company/tokensuite/about/,"Bitcoin, Blockchain, Cryptocurrency, Incubators, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Ali Ömer Horzum,101-250,"Early Stage Venture, Seed, Venture",,,Private,"210,969"
Al Mada Ventures,https://www.crunchbase.com/organization/al-mada-ventures,Venture Capital,7,,"Casablanca, Grand Casablanca, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",Al Mada Ventures is an investment firm.,7,,5,Active,2022-01-01,year,https://www.amvlaunchingsoon.com,https://www.linkedin.com/company/al-mada-venture-cap/about/,,,,,1-10,"Seed, Venture",,,Private,"6,639"
Kvanted Ventures,https://www.crunchbase.com/organization/kvanted-ventures,Venture Capital,7,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Kvanted Ventures focuses on companies building new software and hardware solutions to disrupt the industrial value chain.,7,,5,Active,2023-01-01,year,https://www.kvanted.com/,https://www.linkedin.com/company/kvanted/,,,1,Maria Wasastjerna,1-10,"Early Stage Venture, Seed, Venture",,,Private,"7,672"
DeepTechXL,https://www.crunchbase.com/organization/deeptechxl,Venture Capital,7,,"Eindhoven, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","DeepTechXL is a deep-tech venture-building experience combined with seasoned, hands-on investment experience.",6,,7,Active,2021-01-01,year,https://www.deeptechxl.com/,https://www.linkedin.com/company/deeptechxl/,,,,,1-10,Early Stage Venture,,,Private,"8,949"
Holland Startup,https://www.crunchbase.com/organization/holland-startup,"Entrepreneurship Program, Venture Capital",7,,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Enable young entrepreneurship! At Holland Startup young entrepreneurs are guided on their entrepreneurial journey,6,,5,Active,2014-01-01,year,http://www.hollandstartup.com/,http://www.linkedin.com/company/hollandstartup-com,"Big Data, Marketplace, SaaS","Commerce and Shopping, Data and Analytics, Software",1,Robbert Jan Hanse,11-50,"Early Stage Venture, Seed",,,Private,"16,999"
Lobster Capital,https://www.crunchbase.com/organization/lobster-capital,"Incubator, Venture Capital",7,,"Dover, Delaware, United States","East Coast, Southern US",Investing in YC startups,7,,,Active,2023-01-01,year,https://www.lobstercap.com,https://www.linkedin.com/company/lobstercapital/,,,1,Gabriel Jarrosson,1-10,Seed,,,Private,"18,232"
Shoe Investments,https://www.crunchbase.com/organization/shoe-investments,"Private Equity Firm, Venture Capital",7,,"Rotterdam, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Shoe Investments invests in fast-growing and scalable companies.,5,,5,Active,2018-01-01,year,https://shoeinvestments.nl/,https://www.linkedin.com/company/shoe-investments,,,,,1-10,"Early Stage Venture, Venture",,,Private,"29,062"
Kalys Ventures,https://www.crunchbase.com/organization/kalys-ventures,Venture Capital,7,,"Casablanca, Grand Casablanca, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",Moroccan VC fund investing in early stage and pre-series A african startups tickets from $50K et $200K.,6,,1,Active,2022-01-01,day,,https://www.linkedin.com/company/kalys-ventures/about/?viewAsMember=true,"E-Commerce, Health Care, Industrial, Retail, Software","Commerce and Shopping, Health Care, Manufacturing, Software",2,"Ghita Zniber, Salma Benaddou Idrissi",1-10,"Early Stage Venture, Seed",,,Private,"29,101"
Brabant Startup Fund,https://www.crunchbase.com/organization/brabant-startup-fund,Venture Capital,7,,"'s-hertogenbosch, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Brabant Startup Fund is a Brabant-focused early-stage investment fund.,7,,1,Active,,,https://www.brabant.nl/subsites/brabantstartupfonds,https://www.linkedin.com/company/provincie-noord-brabant,,,,,,"Early Stage Venture, Seed",,,Private,"33,477"
Health Innovations,https://www.crunchbase.com/organization/health-innovations,Venture Capital,7,,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Health Innovations focuses on e-health, medical technology, digital health, and health services.",6,,3,Active,2007-01-01,year,https://www.healthinnovations.nl,https://www.linkedin.com/company/health-innovations,"Finance, Health Care, Venture Capital","Financial Services, Health Care, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"34,427"
The Sharing Group,https://www.crunchbase.com/organization/the-sharing-group,"Corporate Venture Capital, Venture Capital",7,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","The Sharing Group operates in various markets with a focus on tech, energy and mobility.",7,,3,Active,2022-01-01,year,https://thesharinggroup.com,https://www.linkedin.com/company/thesharinggroup,,,,,11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"36,428"
ForsVC,https://www.crunchbase.com/organization/forsvc,Venture Capital,7,,"Kortrijk, West-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",ForsVC is a game fund with focus on the local game industry.,7,,5,Active,2021-01-01,year,https://fors.vc,https://www.linkedin.com/company/fors-vc,"Gaming, Video Games",Gaming,1,Arne Ottoy,1-10,"Debt, Early Stage Venture, Seed",,,Private,"39,207"
Partinc Capital,https://www.crunchbase.com/organization/partinc-capital,"Private Equity Firm, Venture Capital",7,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Partinc Capital is a Venture Capital & Private Equity Industry.,6,1,7,Active,2021-01-01,year,https://partinccapital.com/,https://www.linkedin.com/company/partinccapital/,"Financial Services, SaaS, Venture Capital","Financial Services, Lending and Investments, Software",2,"Johan Castevall, Per Nordling",1-10,"Private Equity, Venture",,,Private,"39,448"
